#IsoDatetime,EA kWhd,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS,,EA avg,EA mmscfd,,Total,max(total),,min(total),,avg(total,,Total mmscfd
2017-02-22T00:00:00,14094883,33055737,27981746,28068845,5752329,41023136,24237117,26756051,18399540,8737564,15472882,4205289,43030949,,,,,290816068,,,,,,,965.2185297
2017-02-23T00:00:00,13901969,33584001,25834409,28676820,6675723,45340338,23914183,30252613,19612057,9494075,16946950,4716811,40642464,,,,,299592413,,,,,,,994.3472187
2017-02-24T00:00:00,14063734,30530456,21722754,28409192,6168050,42532401,22824255,26954443,17442169,9518601,15244955,4217664,16751963,,,,,256380637,,,,,,,850.9273342
2017-02-25T00:00:00,13456353,26635444,18028711,24450075,5386279,38544909,21518842,35589741,15994242,7755622,12256772,3915615,24210848,,,,,247743453,,,,,,,822.2605205
2017-02-26T00:00:00,13080741,28232710,18945620,25106309,5371097,39270842,22065682,34781569,15823141,7956705,12065168,4218775,16298293,,,,,243216652,,,,,,,807.236068
2017-02-27T00:00:00,14991076,33215193,22617686,27879320,8178306,44907358,23483731,36856856,18768206,10068934,15592357,4332592,45404112,,,,,306295727,,,,,,,1016.595518
2017-02-28T00:00:00,14861960,33507717,20099122,27142530,8287718,45005051,24305948,35759192,18925316,10349192,17009320,4249355,55226806,,,,,314729227,,,,,,,1044.586304
2017-03-01T00:00:00,14458501,32934009,21859223,26834780,7480081,42821788,23514753,35160201,19561606,9420672,15819944,3924129,45080372,,,,,298870059,,,,,,,991.9497258
2017-03-02T00:00:00,14434194,32063350,21758896,28932218,8284274,43356152,23411091,33827505,19016530,8424505,16710719,3576485,48904231,,,,,302700150,,,,,,,1004.661798
2017-03-03T00:00:00,14308215,30138042,23941772,27995343,7596107,41139576,22629783,35429931,17913034,9067557,15302947,3911831,54593915,,,,,303968053,,,,,,,1008.869968
2017-03-04T00:00:00,12462681,25382258,19887646,23754836,6241566,36705601,21477162,35064804,17694412,7673273,12497540,4146824,50538891,,,,,273527494,,,,,,,907.8377526
2017-03-05T00:00:00,13352611,26275161,20588533,24451600,6376698,40034304,22130638,35373268,17181202,8281031,12527031,4185814,46475164,,,,,277233055,,,,,,,920.1365095
2017-03-06T00:00:00,14669375,30248658,24082036,25991117,8310816,42480157,22604588,36929016,17538745,8955005,14884409,3935294,47395667,,,,,298024883,,,,,,,989.1445867
2017-03-07T00:00:00,14064434,29945751,26164544,24203564,8014762,42336801,23425708,36366252,16072591,8344265,15417179,3852530,41262033,,,,,289470414,,,,,,,960.7523041
2017-03-08T00:00:00,13492471,30927879,27638367,26638268,6974618,41033284,22280657,35107666,14743232,8178565,14990019,3719177,39827919,,,,,285552122,,,,,,,947.7474929
2017-03-09T00:00:00,13536579,32097479,27126168,27714167,7502992,41061245,21692737,34658081,15603698,8907845,14977610,3494381,40209932,,,,,288582914,,,,,,,957.8066916
2017-03-10T00:00:00,13411527,29117487,27219999,25379680,7114688,38550994,21511520,24470625,16670693,8957932,14764042,3554001,47002846,,,,,277726034,,,,,,,921.7727068
2017-03-11T00:00:00,12059913,23680085,26126535,24796443,5275772,35845590,19940942,17832292,17149933,7312608,11459347,3752925,54263196,,,,,259495581,,,,,,,861.2658333
2017-03-12T00:00:00,12307075,24804690,26187367,24433018,5579792,37504628,20337205,34347493,15536135,7573358,12045404,4069956,54792097,,,,,279518218,,,,,,,927.7209655
2017-03-13T00:00:00,13493885,28148639,29052007,27884017,7035481,40615639,22381579,35108809,17010212,8527286,14471862,3964004,40084238,,,,,287777658,,,,,,,955.1340469
2017-03-14T00:00:00,12443433,29560158,28397173,27733095,7412673,39907026,24244592,36572276,15913775,8373522,14922386,3713567,45897904,,,,,295091580,,,,,,,979.408954
2017-03-15T00:00:00,12612486,30471407,28848547,27637077,6727454,40687357,21976748,35368421,17607589,8171070,14016383,3557763,40811738,,,,,288494040,,,,,,,957.5117188
2017-03-16T00:00:00,13397144,30199597,29280777,27196409,7472085,42876497,21582456,34739909,18116660,8997650,15151549,3782790,31644960,,,,,284438483,,,,,,,944.0513251
2017-03-17T00:00:00,12900913,28657017,28750236,27402980,7439593,42004503,22441253,32619137,17110868,9004189,14655900,3767117,26804367,,,,,273558073,,,,,,,907.9392443
2017-03-18T00:00:00,11548566,24627213,26470670,24032228,5517311,36936856,20034764,35241105,15644535,7998447,11639601,3836382,20552667,,,,,244080345,,,,,,,810.1026651
2017-03-19T00:00:00,11542926,26543463,26010404,24878465,5413450,34901571,20382670,34523353,15848447,8350670,11137742,4033183,20010564,,,,,243576908,,,,,,,808.4317577
2017-03-20T00:00:00,13777580,30770150,29400138,26228920,8034040,39876191,21472665,33771909,17739467,9407099,14736793,3624434,40805984,,,,,289645370,,,,,,,961.332983
2017-03-21T00:00:00,12261155,31455261,29775760,26396230,8521439,41956748,22216062,34372463,19628529,9556944,16221649,3714997,37571214,,,,,293648451,,,,,,,974.6192089
2017-03-22T00:00:00,12393792,32089645,31168066,26474737,8066441,40681105,21906771,35073134,20112248,8735649,16469314,3726569,46833949,,,,,303731420,,,,,,,1008.084583
2017-03-23T00:00:00,13755096,31253233,30312766,26273639,8467410,40671559,23143202,35662190,20470460,9339604,15721904,3497637,44922227,,,,,303490927,,,,,,,1007.286387
2017-03-24T00:00:00,13681962,30162300,30858458,26151049,7956439,40169686,22024876,37208541,20911389,9773085,14715446,3929618,46327245,,,,,303870094,,,,,,,1008.544842
2017-03-25T00:00:00,12233373,23705182,27069234,22611122,5826345,34875391,20060164,33114090,17069342,7746886,12010665,3645862,43702891,,,,,263670547,,,,,,,875.1225455
2017-03-26T00:00:00,12865205,25106380,27082907,22547965,5741736,36679860,19536783,33994493,17751014,7788355,11407357,3810345,32208751,,,,,256521151,,,,,,,851.3937002
2017-03-27T00:00:00,13695633,29640528,29198170,24103459,7456112,40560710,21036981,36488547,19586868,8869991,14879720,4194267,53657833,,,,,303368819,,,,,,,1006.88111
2017-03-28T00:00:00,12161906,29968803,30400491,24370101,7236931,39686904,20936594,36773462,18196618,9186143,15202559,3858400,55030139,,,,,303009051,,,,,,,1005.68704
2017-03-29T00:00:00,12040809,28588295,29064307,24953068,7514808,37137412,20957751,34798874,17065653,8452415,14489160,3708198,45365353,,,,,284136103,,,,,,,943.0477259
2017-03-30T00:00:00,11737819,27035042,28275602,24106712,6971672,38592603,20983485,33523864,15982898,8176611,13829452,3560651,47757088,,,,,280533499,,,,,,,931.0906832
2017-03-31T00:00:00,11879106,25843041,26253421,23993019,6771037,38739283,20113634,31667358,15816135,8141107,12781284,3221009,47246214,,,,,272465648,,,,,,,904.3134857
2017-04-01T00:00:00,9334920,22996841,25925276,21751375,5105972,36412654,19126879,31746348,15276320,6783240,11310256,3607736,47648717,,,,,257026534,,,,,,,853.0710663
2017-04-02T00:00:00,8987559,24563114,24690732,22546379,5083572,37538508,19221567,31967206,15807389,7491610,10751837,4012624,42759260,,,,,255421357,,,,,,,847.7434839
2017-04-03T00:00:00,10567298,28652228,26726320,25475375,7226007,39561464,20220302,31815652,16244452,8225975,13710452,4142259,50642246,,,,,283210030,,,,,,,939.9740896
2017-04-04T00:00:00,10295262,29818118,27454722,25868055,7080305,41809501,20731241,26158551,14155203,8549869,15057712,4082232,54194789,,,,,285255560,,,,,,,946.7632036
2017-04-05T00:00:00,10718556,31154775,27246449,26795897,7179168,41931148,20509020,14126912,14954543,8133684,15640556,4168714,49450870,,,,,272010292,,,,,,,902.8021591
2017-04-06T00:00:00,9558142,29575964,29209574,26597054,7023038,40779283,19792663,22942209,13437700,8705728,14844013,4253865,50991576,,,,,277710809,,,,,,,921.7221751
2017-04-07T00:00:00,8834133,27548754,29269582,26719427,6503618,39500197,19648247,32964465,14033715,8487707,13122586,3965291,51108131,,,,,281705853,,,,,,,934.9817261
2017-04-08T00:00:00,7737785,23891246,27568877,20816150,4867995,34994965,18258851,34547518,13523353,7412235,10752956,3493457,46559260,,,,,254424648,,,,,,,844.4354067
2017-04-09T00:00:00,6681575,24285472,25092452,20552146,4631050,34345403,19711555,31619405,13831960,7536917,10054942,3784407,45754128,,,,,247881412,,,,,,,822.7184064
2017-04-10T00:00:00,10173435,28839892,27616058,24439942,7248697,39788315,21194554,35945981,18312082,8127495,13566230,3801689,48569574,,,,,287623944,,,,,,,954.6238701
2017-04-11T00:00:00,11206518,28695525,26483397,24553258,7466816,39191604,21151380,35537627,18082534,8303241,15085493,3752160,46342203,,,,,285851756,,,,,,,948.7419782
2017-04-12T00:00:00,11326920,29443326,26493458,26280846,7397650,41060219,21959664,32492132,18285585,8354372,13532118,3796026,45997030,,,,,286419346,,,,,,,950.6258094
2017-04-13T00:00:00,11424402,27404492,29010939,25653620,6103009,39516972,23238886,20503220,20349307,8521419,14090064,3684771,34418948,,,,,263920049,,,,,,,875.9506426
2017-04-14T00:00:00,9808051,24630980,27417588,23281541,4386217,37610658,21993048,17474963,19452451,7953121,12359361,3547346,29267362,,,,,239182687,,,,,,,793.8473382
2017-04-15T00:00:00,9544117,22478621,27367849,21988026,4481488,37094475,19806182,32733916,19460766,7216278,10804607,3661060,13942510,,,,,230579895,,,,,,,765.2946715
2017-04-16T00:00:00,9622481,22575564,26778860,21879963,4722069,36654392,19471221,34182700,19406005,6901143,9940499,3658694,13399411,,,,,229193002,,,,,,,760.6915736
2017-04-17T00:00:00,10312385,24385063,26188613,24090392,5154341,38517966,20350514,34959240,19651518,7584640,10477533,3795144,14696377,,,,,240163726,,,,,,,797.1034066
2017-04-18T00:00:00,12232527,27697901,28569269,25423660,6985997,42443247,21042795,34855500,20757802,8960019,11876167,4405984,17283674,,,,,262534542,,,,,,,871.3521449
2017-04-19T00:00:00,12027827,28332126,29435972,25190960,7329549,40155795,20405440,36012300,20771669,9093372,13733263,4502905,18646448,,,,,265637626,,,,,,,881.6512807
2017-04-20T00:00:00,11172799,27348509,31065859,26304315,7036416,41052855,20362824,34554605,19530772,8741294,13395612,4729835,29385743,,,,,274681438,,,,,,,911.6676927
2017-04-21T00:00:00,10999760,25831154,28638362,26796546,6246436,39090760,20986273,34981404,18101186,8892851,13005864,5028122,34450769,,,,,273049487,,,,,,,906.2512474
2017-04-22T00:00:00,10319475,23064074,27061503,24068676,4852762,35105289,20396271,24876612,18004818,7800416,11327037,4701380,33445955,,,,,245024268,,,,,,,813.2355455
2017-04-23T00:00:00,10762886,23441285,26172587,22793721,4735509,35551308,21138118,17599605,16873643,7479950,12877315,3171522,33348774,,,,,235946223,,,,,,,783.1055141
2017-04-24T00:00:00,12264409,27453282,29389693,26394443,7242750,40696618,24786026,33140363,17236670,8467396,13449619,3860262,45914790,,,,,290296321,,,,,,,963.4934894
2017-04-25T00:00:00,12745540,29460928,30241172,26756622,7751236,41180802,25341577,33673749,19284184,9472185,15030998,3943049,54048248,,,,,308930290,,,,,,,1025.339633
2017-04-26T00:00:00,13329010,29738577,31824012,24956744,8110377,40921370,24660940,33673096,19295300,9581866,15169315,3601807,55001282,,,,,309863696,,,,,,,1028.437607
2017-04-27T00:00:00,12280768,29105636,29664569,25203671,8044234,39117988,24611238,34086693,19583853,9166237,15004442,3632035,50628934,,,,,300130298,,,,,,,996.1324591
2017-04-28T00:00:00,11573915,27419205,30911542,24380806,7059459,38511125,23516218,29113986,19906535,8689068,13344869,3759107,48313359,,,,,286499194,,,,,,,950.8908249
2017-04-29T00:00:00,10470306,23608299,26468819,22527187,4811532,35962669,21507673,14402673,16290824,7314936,11002408,3684082,33288164,,,,,231339572,,,,,,,767.8160395
2017-04-30T00:00:00,9564214,22873522,24946192,20960338,4555093,35729565,21163076,15826310,16471746,6756978,9479394,3474999,30764185,,,,,222565612,,,,,,,738.6952662
2017-05-01T00:00:00,9984542,23942133,25997354,23367802,4978939,35015311,21870793,16782749,17761579,7134454,10662570,3337598,34186749,,,,,235022573,,,,,,,780.0399198
2017-05-02T00:00:00,12232196,27376263,29243985,26044600,6922653,37396827,22633809,16789348,17547594,8333656,13229812,4373490,36500015,,,,,258624248,,,,,,,858.3738791
2017-05-03T00:00:00,12300328,28774889,28006834,24087189,7416250,37539406,21899053,14451098,17717049,8365383,13995432,4305082,48226606,,,,,267084599,,,,,,,886.4537841
2017-05-04T00:00:00,12103555,28401351,27944834,24392922,7252190,38351431,23593086,15047094,17108143,8164000,13646633,4024194,54455948,,,,,274485381,,,,,,,911.0169795
2017-05-05T00:00:00,12294395,26841452,27198975,25034639,6495153,37439101,22432744,15290261,15430514,8496325,12762134,4926397,46231687,,,,,260873777,,,,,,,865.8400659
2017-05-06T00:00:00,10734249,24185908,27392080,23561488,4901443,34120607,21491246,15610685,14787624,7400204,10950133,4782095,48174956,,,,,248092718,,,,,,,823.419731
2017-05-07T00:00:00,10661940,24462251,27152167,23402461,5043424,33815104,21489058,15134145,16026226,6727508,10215396,4484635,45902979,,,,,244517294,,,,,,,811.5528988
2017-05-08T00:00:00,12185373,29037967,29614418,25552917,7204255,39265339,22406201,16801528,18791775,7819175,13143346,4094981,53249708,,,,,279166983,,,,,,,926.5552166
2017-05-09T00:00:00,13198827,29983712,32467369,24694622,7115555,37268372,22171332,28097119,18487686,8968615,13465448,4244219,51180116,,,,,291342992,,,,,,,966.9673904
2017-05-10T00:00:00,11868791,28709318,31763099,24685855,7368127,35810632,21649045,27575819,16394019,7578928,12261760,4435195,45260356,,,,,275360944,,,,,,,913.9229731
2017-05-11T00:00:00,11654148,28711045,28413224,24588298,6558090,35655909,22238865,34624426,16059021,7506609,12757205,4977627,48786800,,,,,282531267,,,,,,,937.7212752
2017-05-12T00:00:00,11233010,27639381,29603165,24526738,5935883,36462356,21966586,34279360,16304078,7845662,12511799,4863970,52770677,,,,,285942665,,,,,,,949.0437051
2017-05-13T00:00:00,10169669,23260875,26104531,21464280,4562888,32797867,20883368,33812331,17596466,6543460,10965146,4751799,49933379,,,,,262846059,,,,,,,872.3860698
2017-05-14T00:00:00,10218809,23481832,25400937,21524180,4690892,33233025,20699838,34433288,16268199,7683546,10560815,4742877,45795426,,,,,258733664,,,,,,,858.7370308
2017-05-15T00:00:00,10634174,27625689,27474895,22040866,6850597,35050382,22854937,33119893,16554487,8616352,12510143,5207749,42781358,,,,,271321522,,,,,,,900.5161315
2017-05-16T00:00:00,10202469,28528517,26582445,22948209,6700949,35201580,22921708,33417683,16871037,8132738,12857671,4200894,49134107,,,,,277700007,,,,,,,921.6863232
2017-05-17T00:00:00,10886824,29819880,29528323,23904278,7201223,37225361,21762796,32864016,19281137,9239180,13665516,4077772,55647440,,,,,295103746,,,,,,,979.449333
2017-05-18T00:00:00,10628315,28903024,29358937,27897430,7284759,34582191,22204280,33183615,18831377,8455003,13362357,3557329,46275634,,,,,284524251,,,,,,,944.3359891
2017-05-19T00:00:00,11457441,26867115,28644779,30239738,6673759,33161060,21014449,25819160,16805199,8589704,12601134,3413904,42833583,,,,,268121025,,,,,,,889.893682
2017-05-20T00:00:00,10401403,23109728,25495078,29290744,4942301,30630261,19878051,34306653,15540581,7047522,11056598,3558216,17766105,,,,,233023241,,,,,,,773.4041369
2017-05-21T00:00:00,10224945,23462212,25758204,29225822,4883786,30512557,19977913,31393921,14453739,7342019,10265578,3479898,19780733,,,,,230761327,,,,,,,765.8968443
2017-05-22T00:00:00,10618698,26554913,27111396,29587508,6280990,32198609,21698259,32679382,15288137,7980691,12220271,3476868,27661185,,,,,253356907,,,,,,,840.8915743
2017-05-23T00:00:00,11210527,27361833,27495211,27007520,6479161,33643045,21676282,30309384,16834707,7939719,13100415,3238248,50173218,,,,,276469270,,,,,,,917.6015071
2017-05-24T00:00:00,11101814,26689586,29890967,25574467,6535821,33892850,21052899,30719144,15870423,7775890,12241566,3079026,45654193,,,,,270078646,,,,,,,896.3910261
2017-05-25T00:00:00,10761443,26397719,26401351,26435802,6273785,32815916,19975033,30887751,15635401,7852244,11830701,3108480,44911081,,,,,263286707,,,,,,,873.8485805
2017-05-26T00:00:00,10145672,25019586,25853343,25265235,5903423,31337099,18501069,29123486,14904074,7514776,11043782,3001423,26701975,,,,,234314943,,,,,,,777.6912958
2017-05-27T00:00:00,9252326,22085455,24715196,22223088,4199959,30254630,17926639,17949281,16259681,6932724,9912580,3070152,18077109,,,,,202858820,,,,,,,673.2884236
2017-05-28T00:00:00,8873942,21830009,26666013,21894381,4125537,30439831,18216494,29381480,13868010,6393930,8010085,3161572,25913469,,,,,218774753,,,,,,,726.1134052
2017-05-29T00:00:00,9346580,23977491,24882053,22649837,4540227,30507644,20172939,32768806,15515919,6777816,8717114,3129030,41569562,,,,,244555018,,,,,,,811.6781047
2017-05-30T00:00:00,10366623,26242414,25353484,24019406,6360600,33831902,21337966,32545912,13457590,6663059,10166455,3088796,15184918,,,,,228619125,,,,,,,758.7868759
2017-05-31T00:00:00,10924644,26574006,26485379,24027799,6311119,32618316,19779175,32946964,15878325,6867529,10386190,2914495,39877326,,,,,255591267,,,,,,,848.3074152
2017-06-01T00:00:00,9938409,25737838,24081051,23971147,6142543,26430239,18032630,33049632,14693833,6892418,10728400,3582387,50564595,,,,,253845122,,,,,,,842.5119599
2017-06-02T00:00:00,10073311,23912017,25152093,22286994,5812853,27226546,17872658,32730529,15428128,7208570,10603940,3611657,44419522,,,,,246338818,,,,,,,817.5985369
2017-06-03T00:00:00,9335124,21305601,24902044,19847439,4174775,28095429,16264530,30620536,16505669,6967855,9900566,3447939,15598865,,,,,206966372,,,,,,,686.9213887
2017-06-04T00:00:00,9797657,22609862,24910057,20737389,4206770,27817919,15947202,31184639,16551860,6738566,9074197,3526772,18704795,,,,,211807685,,,,,,,702.9897065
2017-06-05T00:00:00,11079561,26430811,26246917,23350552,4502508,29875813,17594087,31370905,18712631,7228489,11101632,3385099,44138911,,,,,255017916,,,,,,,846.4044632
2017-06-06T00:00:00,12129543,27530084,26535046,24438699,6122774,31759391,17827775,27776016,19085336,7128766,12394287,3512814,18647102,,,,,234887633,,,,,,,779.5920539
2017-06-07T00:00:00,11711664,27646918,28138572,25545893,6069082,33708172,19514148,14534270,17763044,7395486,11445602,3578046,38149923,,,,,245200820,,,,,,,813.8215216
2017-06-08T00:00:00,11783783,26349842,27123567,23003956,6007893,33053602,19077626,32702165,17542278,7407288,12108642,3332980,50152390,,,,,269646012,,,,,,,894.9551138
