IsoDatetime,EA,EM,NE,NO,NT,NW,SC,SE,SO,SW,WM,WN,WS,,EA avg,EA mmscfd,,Total,max(total),,min(total),,avg(total,
2017-05-22T00:00:00,45558923,58720555,37413997,34712219,66408298,70650829,73175657,52054775,39261529,33482787,50773064,6438409,20305048,,,,,588956090,,,,,,
2017-05-23T00:00:00,42545017,52998741,32858844,29855194,63706182,62336771,69925719,50278472,37822385,32877639,46513035,6032604,20675694,,,,,548426297,,,,,,
2017-05-24T00:00:00,38846729,47351583,29841526,25171958,57980176,58662385,56086524,46003420,33960330,29293925,41247690,5422621,16246247,,,,,486115114,,,,,,
2017-05-25T00:00:00,36831713,43678717,26633711,22556371,53985833,52148297,41916001,45316799,30285192,26212091,36963417,4746666,14617253,,,,,435892061,,,,,,
2017-05-26T00:00:00,35087452,39391148,24556473,20173320,52589610,46228427,36521864,43359589,28973020,24478508,33205368,4137929,12662388,,,,,401365096,,,,,,
2017-05-27T00:00:00,32720520,35615621,22592458,18146784,49969669,43414716,32765289,40022195,29364461,24284446,31536603,4144082,14806224,,,,,379383068,,,,,,
2017-05-28T00:00:00,32743443,35914733,23264618,19146750,49683418,49388875,36541947,39991378,29834059,23813850,30691183,4474246,14556757,,,,,390045257,,,,,,
2017-05-29T00:00:00,35335176,48186198,35549875,29458950,52214707,62107636,56526511,41733166,32369084,26637226,36305395,5143809,15935412,,,,,477503145,,,,,,
2017-05-30T00:00:00,39047651,49471469,34462591,28735833,56022100,64852777,46196431,43926954,34245038,27703591,41276704,5532984,17669770,,,,,489143893,,,,,,
2017-05-31T00:00:00,38788496,45533677,32244098,26661564,56342285,59429022,51242979,43860772,32592011,27708756,39276980,5233633,17143776,,,,,476058049,,,,,,
2017-06-01T00:00:00,35338105,39262409,25759596,21637006,48240210,48580944,52618339,38948978,32786026,24256979,33726948,4706867,14907931,,,,,420770338,,,,,,
2017-06-02T00:00:00,33734190,41046788,27124124,23424053,45471642,55348612,51730557,36398930,30163341,26333469,36701532,5306741,16734852,,,,,429518831,,,,,,
2017-06-03T00:00:00,34706858,39576693,25874831,22357772,47231638,52759387,51303872,40509294,32656433,27408028,36880425,4895389,16619891,,,,,432780511,,,,,,
2017-06-04T00:00:00,38170157,46501877,29092812,24494135,52242123,58793588,54566521,46289641,36283466,29625570,43384282,5433634,18880599,,,,,483758405,,,,,,
2017-06-05T00:00:00,44085989,59963637,38818915,29952025,61218357,74534329,58905183,52614264,41520138,34477954,53763138,7028957,21647867,,,,,578530753,,,,,,
2017-06-06T00:00:00,56538062,71833616,47231363,33607958,78113771,87258369,70484225,67841884,43305273,37164355,65276125,8160712,23599432,,,,,690415145,,,,,,
2017-06-07T00:00:00,46456821,60774272,39721160,32831405,64469507,76468324,62879764,56018550,42353720,33902993,53483076,7200846,21810605,,,,,598371043,,,,,,
2017-06-08T00:00:00,45147798,57268440,35747112,28019233,62757415,63440998,63660919,54239399,42116648,32848351,50290889,6040492,19315599,,,,,560893293,,,,,,
2017-06-09T00:00:00,42501892,49615856,31201962,25212963,58705341,56116736,56165870,51058227,39169082,30991752,44637320,5302735,17963735,,,,,508643471,,,,,,
2017-06-10T00:00:00,35578387,41493992,27004496,22386994,48259421,50091202,46980253,42536599,33473309,25776324,37140889,4653388,15273916,,,,,430649170,,,,,,
2017-06-11T00:00:00,34549957,42232233,27322817,22472347,46800679,50298974,50877478,40395283,33828088,26606162,38529568,4686086,15869983,,,,,434469655,,,,,,
2017-06-12T00:00:00,39714219,52824533,32480101,26483978,54723579,57511444,57617123,46002536,36890537,30361850,46119951,5512932,17798208,,,,,504040991,,,,,,
2017-06-13T00:00:00,37238389,51079605,31741016,24943349,51022421,56072691,51779957,42128287,33703041,27779128,44192488,5384839,17204747,,,,,474269958,,,,,,
2017-06-14T00:00:00,31927991,41044982,27066326,20251712,43006109,47903307,45029700,36157648,31336238,22903168,33900083,4658251,14952191,,,,,400137706,,,,,,
2017-06-15T00:00:00,33235156,41324752,27668686,22491186,44867593,50631317,49133867,36163342,30864174,25295955,36100835,4900759,16076544,,,,,418754166,,,,,,
2017-06-16T00:00:00,32963354,38245264,26360418,21562653,44658683,48305245,46685291,36587293,29685728,24920638,32471833,4610899,15761449,,,,,402818748,,,,,,
2017-06-17T00:00:00,28644854,32970749,20481023,15537303,38143006,34845284,34387717,34567268,26826820,19720212,26533105,3314493,13276568,,,,,329248402,,,,,,
2017-06-18T00:00:00,28975918,34105501,20914492,15859057,38544428,35063589,32172622,34683159,27289207,20101759,27175506,3347217,9529407,,,,,327761862,,,,,,
2017-06-19T00:00:00,31478300,41083226,24432785,18144186,42267628,40731773,35797151,36178347,29449029,22434877,32710721,4020377,10792704,,,,,369521104,,,,,,
2017-06-20T00:00:00,31483467,41089125,24438806,18151640,42273903,40738799,35280501,36183297,29450530,22438918,32726200,4021096,10796320,,,,,369072602,,,,,,
2017-06-21T00:00:00,31487035,41096800,24445096,18155945,42280086,40746942,36875155,36187763,29443015,22442308,32736809,4022350,10799650,,,,,370718954,,,,,,
2017-06-22T00:00:00,31491534,41103932,24452131,18163160,42284149,41395949,41902611,36190949,29443837,22444543,32750107,4079960,10802234,,,,,376505096,,,,,,
2017-06-23T00:00:00,30744580,38287080,25426624,19983476,41329136,43708049,43244693,35962825,28632386,21673056,30574215,4204336,11994047,,,,,375764503,,,,,,
2017-06-24T00:00:00,28661147,32999366,23522202,20912090,38168206,44311267,48865468,34588454,26826619,19922227,26582330,4146123,13171093,,,,,362676592,,,,,,
2017-06-25T00:00:00,30507237,38639773,25916024,23231334,40674279,50015382,51266328,34704358,28571137,22756338,32147913,4661492,14367663,,,,,397459258,,,,,,
2017-06-26T00:00:00,33147556,46430140,29898188,26703621,44596164,55302777,50097816,36201017,30862983,23885441,37943478,5316266,15004873,,,,,435390320,,,,,,
2017-06-27T00:00:00,36331817,51884246,32176592,31725137,49364285,56581679,57871723,41087176,33001798,25025494,39579336,5430136,14420966,,,,,474480385,,,,,,
2017-06-28T00:00:00,41046424,61320589,40918754,34990789,56282680,73342266,57352923,47658159,35698167,28280053,47882908,6920703,16172634,,,,,547867049,,,,,,
2017-06-29T00:00:00,42931288,61713508,41208871,32473640,58903018,73662093,63012893,50563819,38644539,31717084,52640127,6948900,18399072,,,,,572818852,,,,,,
2017-06-30T00:00:00,39117138,52630177,33192741,28377885,53384770,59194591,47756142,45886105,34818142,29541807,45419303,5574850,17334275,,,,,492227926,,,,,,
2017-07-01T00:00:00,34312071,41400826,26774130,23804289,46170791,50297646,45704376,40473160,29507690,25286806,35227510,4705579,15909906,,,,,419574780,,,,,,
2017-07-02T00:00:00,32475372,40235026,26305391,24115284,43358432,48311441,50141902,37178842,26906750,23583542,31383441,4555667,15721582,,,,,404272672,,,,,,
2017-07-03T00:00:00,33162739,44301987,28656999,25150970,44640325,53731310,51081925,35963409,29118713,24783322,33940309,5267070,16123254,,,,,425922332,,,,,,
2017-07-04T00:00:00,31286690,41154560,27213796,28303122,41736373,51359589,55228614,35493876,28994278,23925875,32597295,5058749,15232272,,,,,417585089,,,,,,
2017-07-05T00:00:00,30939028,40634270,26274524,29576628,41436069,45661660,47715634,35494746,28994844,22125841,31790587,4554893,12614009,,,,,397812733,,,,,,
2017-07-06T00:00:00,30941138,40637898,23958415,23725836,41439361,40283793,43057612,35496732,28995077,22127182,31802447,4079096,11618448,,,,,378163035,,,,,,
2017-07-07T00:00:00,30223678,37890963,22906027,21750308,40519264,41845835,42156010,35299549,28209421,21360803,29730680,4115060,12048084,,,,,368055682,,,,,,
2017-07-08T00:00:00,28211973,32718823,21024656,22046078,37452285,41262394,39783729,34004046,26436338,19448117,25908402,3914208,10891223,,,,,343102272,,,,,,
2017-07-09T00:00:00,28544235,33859600,20545911,20418213,37843402,39905965,45213592,34105176,26903109,19834288,26503677,3819364,10841494,,,,,348338026,,,,,,
2017-07-10T00:00:00,30948251,40646815,25477605,24025950,41453723,51999932,52648961,35499248,28997205,22131289,31819293,5114969,13713543,,,,,404476784,,,,,,
2017-07-11T00:00:00,33168524,46828586,29815359,26575868,44347389,56746955,51351535,35820138,28997004,24500222,36681608,5534626,15178440,,,,,435546254,,,,,,
2017-07-12T00:00:00,35506824,47496233,30104601,26201743,47875302,53891439,45147178,39510381,30630731,24786029,36547321,5282812,14916278,,,,,437896872,,,,,,
2017-07-13T00:00:00,34573188,44209368,28730227,24176804,46354313,49777942,44750648,37906906,30164559,23271950,34387633,4919073,14496836,,,,,417719447,,,,,,
2017-07-14T00:00:00,34324303,44160823,28826385,23323117,46143176,51661274,44819228,38541821,29136912,23069970,34423952,4979388,14550466,,,,,417960815,,,,,,
2017-07-15T00:00:00,31901125,34245377,23858762,18600095,42506682,42982348,38803414,36768368,26894140,21399646,27884671,4067392,13526952,,,,,363438972,,,,,,
2017-07-16T00:00:00,28554243,33875932,22791079,19310087,37873397,44897520,40027253,34110677,26907569,19841370,26905687,4258770,13254422,,,,,352608006,,,,,,
2017-07-17T00:00:00,30959316,40668955,24753622,20203683,41490670,48989893,39325546,35505454,29002206,22138809,31832894,4854735,12932181,,,,,382657964,,,,,,
2017-07-18T00:00:00,30960955,40671316,23958461,18854689,41483427,42666485,32471974,35506441,29002465,22140501,31835637,4295269,10685251,,,,,364532871,,,,,,
2017-07-19T00:00:00,30964044,40673047,23957615,19905177,41501350,40301399,32471969,35506657,29008090,22141357,31838267,4085513,11260329,,,,,363614814,,,,,,
2017-07-20T00:00:00,32835592,41464986,27639615,24103690,43793738,48080424,39851782,35509287,29011513,22142352,33870251,4771079,14027711,,,,,397102020,,,,,,
2017-07-21T00:00:00,33079852,37433220,26103275,22026181,44032833,47798905,37783446,36267904,28771698,24785191,34668573,4653614,15578147,,,,,392982839,,,,,,
2017-07-22T00:00:00,36514720,37394748,25405493,20043817,49668432,46126020,34636423,44276719,31788841,25356024,35091215,4296005,15183351,,,,,405781808,,,,,,
2017-07-23T00:00:00,36996979,38505985,26026102,20942093,50656191,46005262,30524606,45274025,34353512,25989270,33088269,4285688,15036302,,,,,407684284,,,,,,
2017-07-24T00:00:00,38938353,44712869,28899415,24154306,53121015,48521568,30717243,45345536,31166161,21955562,33682733,4718762,13491429,,,,,419424952,,,,,,
